Uniprot_A	Uniprot_B	Interaction	Protein_A_idx	Protein_B_idx
P09619	P36551	0	194	330
Q9HAB3	P10644	0	166	636
P05091	P49768	0	299	798
P01903	P11473	0	29	311
P51606	P36507	0	266	769
P15559	P01375	0	23	692
P06850	P35613	0	31	457
P04035	Q9NX09	0	107	255
Q9UD71	O00767	0	665	62
P09622	P39905	0	776	613
P43115	P51606	0	455	266
Q9ULZ3	P08575	0	656	9
P37198	P08603	0	385	815
P16671	P46527	0	397	512
P08254	Q9Y2G2	0	71	145
Q9NX95	P35052	0	494	645
Q6P1J6	P30041	0	16	223
P49815	Q9UQ90	0	285	443
P17735	Q30201	0	406	129
P35670	Q9ULK4	0	706	799
P11802	Q08345	0	170	456
P09104	P28329	0	393	766
Q9BXW9	P42261	0	87	623
O15527	P08758	0	229	767
Q9UQ26	Q8N6N3	0	536	422
P20702	O76070	0	399	394
P13945	Q8TF42	0	569	454
P09488	P43681	0	658	719
Q92185	Q96P20	0	188	254
P08571	Q0VDF9	0	12	140
P01275	P06746	0	222	137
Q9Y286	P18887	0	532	57
P39060	O00767	0	239	62
P04155	O00548	0	488	434
Q9Y286	P35670	0	532	706
Q9NRX1	P02774	0	533	649
Q9H4A3	Q14956	0	563	428
Q9UNQ0	P03956	0	267	461
P01011	O00767	0	98	62
P05112	P14784	0	391	534
Q7Z3E1	Q6X4U4	0	258	186
P11597	Q9NWQ8	0	530	592
Q9UEF7	Q9Y5K2	0	621	92
P01308	P25090	0	246	179
P21554	P07741	0	631	550
Q30201	Q0VDF9	0	129	140
P05091	Q16539	0	299	759
P04141	P07101	0	712	106
P15529	P35858	0	802	514
Q12926	P50570	0	276	127
P18433	P27169	0	626	136
Q99996	P10827	0	598	50
P18031	P08582	0	19	242
Q99720	P08758	0	640	767
P13987	P21397	0	261	307
P53384	P05090	0	123	298
Q6X4U4	Q13526	0	186	472
P37173	Q99707	0	343	270
P05231	O76074	0	51	395
P08069	P06730	0	217	369
O75553	P01033	0	445	85
P34998	P19838	0	703	492
P12830	P18887	0	730	57
P18031	P10827	0	19	50
Q86UG4	P56524	0	271	504
Q07869	P09603	0	809	0
P09211	Q99720	0	431	640
P02741	Q9NP58	0	576	476
P09603	P51606	0	0	266
Q6ZSZ6	Q96LZ7	0	560	404
P04155	P51606	0	488	266
Q92945	P03956	0	687	461
Q6UUV9	Q03519	0	278	433
P05231	P09488	0	51	658
P05305	O14867	0	14	289
O60858	Q6X4U4	0	396	186
P15529	Q8N6N3	0	802	422
O00213	Q14116	0	729	741
P45983	O00548	0	375	434
Q6P1J6	O94811	0	16	628
O43583	P30041	0	526	223
Q9C000	P18054	0	282	144
P42261	P49716	0	623	491
P41180	P17600	0	288	294
P09622	Q9UBH6	0	776	154
P01303	P04150	0	243	486
P16220	P15018	0	468	582
Q15078	P15018	0	293	582
P05112	Q6X4U4	0	391	186
Q9NZJ5	P00734	0	493	130
P34995	Q13829	0	5	818
P11802	Q9NWQ8	0	170	592
Q13427	P26441	0	208	528
P14416	P10415	0	334	634
Q9H3D4	P00488	0	125	216
Q15303	P08684	0	638	413
P19397	P08833	0	756	646
P14859	P16949	0	539	235
Q07954	P36575	0	163	792
Q9Y286	Q16539	0	532	759
P42898	P02511	0	363	555
P08133	P51681	0	349	519
P14416	Q13427	0	334	208
P23945	P02787	0	705	654
P48061	P14136	0	84	485
P13942	Q9NZC7	0	402	148
Q9C000	P11137	0	282	79
Q9BT17	Q9BRK5	0	76	604
Q13541	P10997	0	599	446
O95433	P10147	0	632	83
P08183	Q6X4U4	0	22	186
P08069	Q7Z3E1	0	217	258
O75469	O00429	0	226	440
P05112	P11279	0	391	760
P04155	Q9BRK5	0	488	604
O75581	Q9Y5K2	0	21	92
Q9BXM7	Q6X4U4	0	218	186
P05090	Q7Z6L0	0	298	244
P13942	P06730	0	402	369
P39060	P18031	0	239	19
Q9UEF7	P62760	0	621	614
P11712	P17096	0	666	342
O00206	P01308	0	143	246
P30988	Q9ULK4	0	701	799
P01275	P11473	0	222	311
Q92185	P51606	0	188	266
P21709	P42345	0	784	720
P56817	P11245	0	175	68
Q8TDB8	Q9ULK4	0	724	799
Q9BXW9	Q96HU1	0	87	685
P05112	P15104	0	391	578
P25445	Q9NZJ5	0	438	493
P21796	P13500	0	401	681
P09874	Q9NZJ5	0	752	493
P30613	P00533	0	4	322
P08842	Q9NX09	0	48	255
P30613	O14939	0	4	430
Q9BZC7	P05019	0	554	505
P11279	Q9ULK4	0	760	799
P28340	P01374	0	580	260
P13945	P35869	0	569	27
P01033	Q8N165	0	85	643
O75553	P28335	0	445	793
Q9ULK4	P21266	0	799	807
P11926	Q9UQ07	0	367	353
Q12926	P78380	0	276	775
P08575	Q9C0B1	0	9	291
P02753	Q9UQ07	0	335	353
Q9Y5K2	P06396	0	92	441
Q8N6N3	P25116	0	422	279
Q12798	P21796	0	80	401
Q08209	Q99707	0	74	270
Q12879	P04062	0	707	618
P34932	P13500	0	625	681
Q9UQ90	P54646	0	443	165
Q14195	Q9UBK2	0	670	711
Q9NR96	P15559	0	808	23
P54253	O75581	0	362	21
P01130	Q8TF42	0	240	454
P19320	P19793	0	58	323
O15516	Q16769	0	88	470
P23141	P07741	0	426	550
Q9C000	Q13224	0	282	409
Q86UG4	P36575	0	271	792
Q99988	P01374	0	473	260
Q96LZ7	P01374	0	404	260
P49716	P04275	0	491	420
P11597	O43184	0	530	758
Q9UQ35	P01189	0	432	616
P08709	Q13469	0	336	111
P37198	P08582	0	385	242
P38646	P30988	0	351	701
Q9UNQ0	P02774	0	267	649
P14555	Q99707	0	338	270
Q7Z6L0	P02774	0	244	649
P57723	P17302	0	762	765
P08247	Q92945	0	677	687
O75475	P51681	0	803	519
Q05639	P00747	0	274	383
P11597	P02511	0	530	555
P07339	Q86UG4	0	327	271
P22001	P11245	0	408	68
Q9C0B1	P05019	0	291	505
P02751	Q8TDB8	0	333	724
P29323	P08247	0	763	677
Q12798	P08922	0	80	47
P11831	P14555	0	52	338
P98164	P17096	0	786	342
Q13829	P16035	0	818	630
P25490	P25705	0	506	785
P30711	Q16552	0	728	200
P53384	P23141	0	123	426
P13945	P36551	0	569	330
P01584	P20226	0	574	525
P14784	P14780	0	534	516
P51811	P55212	0	650	515
P18848	P62760	0	411	614
Q9BT17	P11279	0	76	760
P16278	Q06455	0	118	198
Q9Y2Q3	P39905	0	169	613
P49716	P39905	0	491	613
Q9UQ26	P0DP24	0	536	70
Q13224	Q9BT17	0	409	76
P14735	O00548	0	69	434
P16949	O95477	0	235	688
Q8N6Q3	Q13315	0	635	726
O43583	P06730	0	526	369
P07858	P32297	0	37	731
O76074	P05093	0	395	297
P02656	Q15078	0	196	293
P21554	P11473	0	631	311
P55212	A5A3E0	0	515	537
P10144	P39905	0	364	613
Q92542	P15559	0	690	23
Q06455	P36575	0	198	792
Q8IVL6	P04062	0	33	618
P17676	P08603	0	783	815
Q9Y4H2	P11245	0	213	68
Q92769	P11215	0	683	405
P19438	Q99933	0	265	24
P28329	Q9BT17	0	766	76
Q9Y478	Q16552	0	6	200
P22301	Q9UQ90	0	449	443
P53384	Q86UG4	0	123	271
Q9NX95	P36551	0	494	330
P14672	Q9Y5K2	0	374	92
P00734	P35670	0	130	706
O43602	Q13057	0	30	13
P56524	P04275	0	504	420
P34995	P27797	0	5	221
P19525	Q96LZ7	0	674	404
P18440	P00738	0	392	710
P10145	P10644	0	482	636
P08651	Q9BZC7	0	96	554
P78380	P00488	0	775	216
Q12933	P43681	0	41	719
O43583	P02753	0	526	335
P01106	Q03519	0	601	433
P01308	P14317	0	246	467
P29279	P09651	0	280	78
P08833	P42338	0	646	693
Q8IVL6	Q9C0B1	0	33	291
P30613	P14416	0	4	334
P45983	P04275	0	375	420
Q16082	P00488	0	25	216
P08247	Q92902	0	677	622
Q9H2E6	P14317	0	727	467
O75553	P63165	0	445	577
Q9UNQ0	P10909	0	267	772
P18433	Q92945	0	626	687
P25705	P39905	0	785	613
O15118	P23141	0	176	426
P35670	P08603	0	706	815
O00767	P17096	0	62	342
Q92185	Q0VDF9	0	188	140
Q13753	Q00059	0	700	524
P13693	Q12926	0	10	276
Q9HAB3	P50591	0	166	138
O60760	P42898	0	115	363
P14780	P36575	0	516	792
Q14194	P20138	0	667	321
P11712	P17600	0	666	294
P08887	P11926	0	150	367
P13942	Q8TF42	0	402	454
O00429	P36575	0	440	792
P10644	P00488	0	636	216
P35858	P28845	0	514	520
O00548	P09601	0	434	418
Q9C000	P18510	0	282	90
P17936	O95185	0	86	694
P08247	P42345	0	677	720
P34998	Q13829	0	703	818
Q92731	P43004	0	312	796
O95433	P68363	0	632	3
P10635	Q7LC44	0	587	100
Q12926	P11802	0	276	170
P78362	P14778	0	531	791
Q53HV7	P10912	0	155	189
Q08209	P08603	0	74	815
P17600	Q9NWQ8	0	294	592
Q12798	P16949	0	80	235
Q13829	P28845	0	818	520
P35354	O96017	0	224	499
P21554	P24752	0	631	496
O14920	P01241	0	652	120
P21554	P11926	0	631	367
Q9NV58	P05019	0	419	505
P12004	Q99720	0	814	640
P08842	Q06546	0	48	384
P01241	O14867	0	120	289
O15516	P16035	0	88	630
Q9NTG7	P43681	0	779	719
P35858	P50570	0	514	127
P06733	P36575	0	368	792
P01024	P55055	0	780	128
Q15257	P35858	0	234	514
P51811	Q15118	0	650	39
Q12926	P01579	0	276	236
P17735	P04150	0	406	486
P13501	P21266	0	680	807
P24752	Q9ULK4	0	496	799
Q8TCT9	Q9UD71	0	185	665
P60174	O43184	0	544	758
Q9Y286	Q13451	0	532	439
Q9UQ90	P01903	0	443	29
P17861	P78509	0	605	671
Q0VDF9	P08603	0	140	815
Q9HAB3	Q9Y478	0	166	6
P56937	P00488	0	156	216
Q14956	Q06546	0	428	384
P49815	P01579	0	285	236
Q9NRX1	P43115	0	533	455
Q08209	P02656	0	74	196
P04141	P32780	0	712	586
P13501	P05091	0	680	299
P27797	Q15118	0	221	39
Q02297	O43583	0	203	526
Q9UQ90	P42858	0	443	64
P08047	P29965	0	583	60
P16220	P78509	0	468	671
Q07869	P14416	0	809	334
P42261	P15018	0	623	582
O75955	P29459	0	356	761
P12644	P01374	0	205	260
P05091	Q01130	0	299	463
P09917	P38646	0	566	351
P32780	O75469	0	586	226
P38398	P35670	0	551	706
P78380	Q06830	0	775	341
P29965	Q13057	0	60	13
Q13326	P18887	0	750	57
P29274	Q9BXW9	0	284	87
P08684	P08758	0	413	767
P58004	P13500	0	653	681
Q92731	P41231	0	312	501
Q96JB1	Q7LC44	0	286	100
P13987	Q96JB1	0	261	286
P36222	Q06546	0	277	384
Q06546	P24593	0	384	453
Q16082	P28845	0	25	520
Q9H2E6	Q99707	0	727	270
Q03181	P62760	0	679	614
P00797	P05093	0	459	297
P43115	P06730	0	455	369
P60174	P51811	0	544	650
P04792	Q9ULK4	0	484	799
P31645	P15018	0	527	582
P14780	P42338	0	516	693
P09874	Q96JB1	0	752	286
Q9NYY3	P09104	0	672	393
P09104	P54646	0	393	165
P04150	P13987	0	486	261
Q9UQ90	P46108	0	443	686
Q9UIQ6	Q12926	0	697	276
P01100	P01241	0	602	120
O00327	P01375	0	749	692
P10912	O76070	0	189	394
P04278	P09104	0	423	393
P01903	P37198	0	29	385
Q99933	P08833	0	24	646
P11511	P01042	0	214	435
P20674	O95477	0	429	688
P02743	P20702	0	575	399
P04155	Q14457	0	488	725
P09104	Q6X4U4	0	393	186
P14735	Q7Z6L0	0	69	244
P24522	P24752	0	571	496
P00738	P43681	0	710	719
P18887	Q7Z6L0	0	57	244
O14672	P05091	0	117	299
P01189	O15527	0	616	229
P10644	P51606	0	636	266
P00750	Q14194	0	157	667
P11245	Q13224	0	68	409
P56937	Q8TF42	0	156	454
P62993	P03956	0	231	461
P56937	Q01130	0	156	463
Q9UQC2	Q9UBK2	0	245	711
Q9UNN5	P00734	0	126	130
P19793	P42336	0	323	695
P08651	P30988	0	96	701
P29323	Q86UG4	0	763	271
P11586	P13945	0	187	569
O96017	Q16552	0	499	200
Q92731	P00749	0	312	388
P18433	P03956	0	626	461
P62753	P39905	0	18	613
Q13427	P05093	0	208	297
P12277	P14778	0	699	791
P42898	P07101	0	363	106
Q13753	Q9NTG7	0	700	779
Q9NX09	P61073	0	255	557
P26599	P28223	0	742	313
P00488	Q14956	0	216	428
P25490	P40189	0	506	567
Q6ZW49	P08603	0	568	815
Q9Y5Z0	P01189	0	272	616
Q12798	Q14764	0	80	619
O00327	P14778	0	749	791
Q99523	P13500	0	647	681
Q9NPG2	Q92993	0	556	755
P37198	O95140	0	385	639
P38936	Q9H2E6	0	564	727
P41222	Q07869	0	721	809
P50570	P06681	0	127	101
Q5VW36	P08865	0	139	518
Q13315	P07384	0	726	754
Q9UKX3	Q9ULZ3	0	585	656
P01583	Q07812	0	573	773
Q8IZY2	P09622	0	696	776
P04035	P62993	0	107	231
P42261	P43235	0	623	716
Q99726	Q13093	0	641	735
P50052	Q12926	0	99	276
P01308	P16070	0	246	538
P01130	P17861	0	240	605
P13639	Q96LZ7	0	183	404
P09936	O00327	0	475	749
P68363	P35610	0	3	458
Q9H2P0	Q9BTE1	0	318	813
P22735	P43235	0	63	716
Q9NRI5	P13945	0	360	569
Q6NXT4	Q15109	0	184	325
P47712	P21709	0	273	784
P05305	P14859	0	14	539
P05091	P09211	0	299	431
P04798	P04155	0	481	488
Q9UKX3	P11279	0	585	760
P25445	Q92769	0	438	683
Q07666	P15529	0	746	802
O94811	P04141	0	628	712
P32297	P01160	0	731	795
P01033	Q8N6N3	0	85	422
P11712	P51693	0	666	732
P04798	P60174	0	481	544
P02787	Q9NYY3	0	654	672
P07858	Q13310	0	37	546
Q13131	O60858	0	373	396
Q99828	P13500	0	215	681
Q14116	Q13326	0	741	750
Q9NPG2	Q9NWQ8	0	556	592
P41159	Q8N5D0	0	424	642
P05090	P51811	0	298	650
P29459	P21709	0	761	784
P21397	Q9UKX3	0	307	585
Q8WY21	P29466	0	415	552
P78509	Q9BTE1	0	671	813
P14324	P13501	0	596	680
P09488	P43235	0	658	716
Q7Z6L0	P28065	0	244	425
P40189	O00712	0	567	584
P55212	P15529	0	515	802
Q86WG3	P17735	0	275	406
Q96T58	P08758	0	661	767
O14867	Q96LZ7	0	289	404
Q13356	P06681	0	340	101
P12821	Q6ZSZ6	0	152	560
Q96JS3	P18146	0	142	256
P30556	P09601	0	359	418
Q9ULV1	Q14195	0	310	670
P08133	P22607	0	349	597
P04062	P23945	0	618	705
P09038	P41594	0	347	748
P29965	Q6ZW49	0	60	568
Q5VW36	Q99707	0	139	270
P04798	P10636	0	481	588
P04629	P37198	0	171	385
Q8IXJ6	P11511	0	195	214
Q2M3D2	O94811	0	109	628
Q9P2R7	P00738	0	389	710
Q6XZF7	O00712	0	112	584
P11166	P04054	0	579	609
O00429	P19397	0	440	756
P02753	Q9NX95	0	335	494
P17861	Q13753	0	605	700
P08247	P51948	0	677	740
P00750	Q16698	0	157	778
P35613	P20226	0	457	525
P51671	P06730	0	34	369
O14672	P14136	0	117	485
Q13451	P30988	0	439	701
P39905	P42336	0	613	695
Q9UQN3	P78509	0	355	671
P22415	P01024	0	708	780
P68363	P01241	0	3	120
Q9NZT1	P02787	0	610	654
P23945	Q13093	0	705	735
P53004	Q9UBK2	0	668	711
P32297	P35638	0	731	805
Q8NBJ4	P25705	0	547	785
Q6XZF7	Q03519	0	112	433
P04798	P02787	0	481	654
Q5TCY1	P15529	0	67	802
O00206	Q99784	0	143	478
Q00059	P01034	0	524	581
Q15853	P57723	0	648	762
O60502	P34998	0	204	703
O95140	P19525	0	639	674
Q96TC7	Q8N165	0	17	643
Q14994	Q99720	0	257	640
P06396	P36575	0	441	792
P21397	Q86TM6	0	307	770
O95433	P43235	0	632	716
P02741	P58004	0	576	653
P02743	P43004	0	575	796
P51693	P29459	0	732	761
Q96AC1	P39060	0	77	239
O75581	P57723	0	21	762
Q96T58	P11717	0	661	669
P17096	Q99714	0	342	511
P04062	O43184	0	618	758
Q03519	O96018	0	433	509
O96008	Q13155	0	268	651
Q9NR96	P12004	0	808	814
Q9NYY3	P34998	0	672	703
O43184	Q07866	0	758	804
P10644	O95197	0	636	757
Q9Y4H2	P48681	0	213	733
P32780	P36575	0	586	792
P11245	Q15109	0	68	325
Q9NPG2	P30988	0	556	701
P51606	Q16698	0	266	778
P62760	Q5K651	0	614	734
Q14194	Q05586	0	667	768
P60174	Q9BZC7	0	544	554
P09172	Q14194	0	387	667
P22301	Q99523	0	449	647
Q9Y5K2	Q96IZ0	0	92	522
P42898	P22607	0	363	597
P49281	P48681	0	104	733
P78509	P17676	0	671	783
O00206	P51606	0	143	266
P62753	P35858	0	18	514
P08833	P12004	0	646	814
P24522	P11166	0	571	579
Q96IZ0	P11150	0	522	684
Q06546	P00450	0	384	607
Q8N427	P07101	0	28	106
Q96FF9	Q8WW43	0	134	620
O76074	Q9BRK5	0	395	604
P02774	P09874	0	649	752
Q9UQ35	Q96QK1	0	432	801
Q9NPG2	Q13829	0	556	818
O96008	O95477	0	268	688
P00441	Q9P2K8	0	361	788
Q9P2R7	P21709	0	389	784
O75436	Q92743	0	483	549
P27797	O43583	0	221	526
P14859	P08246	0	539	676
P41594	Q13829	0	748	818
Q6NXT4	P06733	0	184	368
P51811	P08247	0	650	677
Q9H9B1	P04278	0	410	423
O14939	Q13451	0	430	439
Q9P2Q2	Q92993	0	738	755
P98155	P26441	0	227	528
Q9H0M4	P25713	0	253	502
Q14934	P41231	0	75	501
P14780	P42574	0	516	817
P36544	Q8TF42	0	93	454
P51811	O14920	0	650	652
Q13057	Q9UQN3	0	13	355
Q92876	P35638	0	800	805
P09936	Q8NBJ4	0	475	547
Q86TM6	Q9UEF7	0	770	621
Q9BT17	O76070	0	76	394
Q9UPX8	O43189	0	61	296
Q96QC0	P10145	0	201	482
P05155	P20810	0	508	545
P08254	P11712	0	71	666
P37231	P38646	0	259	351
Q9UKX3	Q06481	0	585	615
P22001	Q13829	0	408	818
Q92876	Q9BTE1	0	800	813
Q13867	Q14114	0	247	357
Q99572	Q9P2K8	0	407	788
P41159	Q9UQF2	0	424	678
P51606	Q14573	0	266	713
P01583	Q9Y6M5	0	573	790
O00206	P14136	0	143	485
Q6UB35	P00797	0	26	459
Q9UKX3	Q9BTE1	0	585	813
P02768	Q9H4A3	0	49	563
P35568	P01189	0	113	616
P50052	P55210	0	99	513
A5A3E0	P42336	0	537	695
Q13093	P17302	0	735	765
P37231	P07339	0	259	327
Q7Z3E1	P00519	0	258	782
Q12857	P04798	0	303	481
Q07866	Q13829	0	804	818
P26599	Q9Y6M5	0	742	790
P09172	Q9UQ90	0	387	443
Q9UBH6	P14550	0	154	337
O15527	Q05586	0	229	768
P01344	Q9P2K8	0	344	788
P04629	Q14116	0	171	741
Q16739	P35858	0	328	514
P29965	Q96P20	0	60	254
O75436	Q13148	0	483	691
O76074	P03956	0	395	461
Q96CV9	P28335	0	774	793
O43189	P08246	0	296	676
P20138	Q13753	0	321	700
P17676	P10253	0	783	787
P23975	Q14457	0	498	725
Q96QC0	P20783	0	201	202
Q13326	P01023	0	750	781
P55058	Q07866	0	121	804
O15516	P55087	0	88	589
Q9C0B1	P01375	0	291	692
Q96T58	Q05586	0	661	768
Q96AC1	P35670	0	77	706
Q14994	P22001	0	257	408
P80188	P21709	0	702	784
Q5VW36	P15529	0	139	802
Q9BZC7	Q8IX03	0	554	794
P53355	P08833	0	370	646
P06746	P01344	0	137	344
P08887	Q9BTE1	0	150	813
P00750	P55212	0	157	515
Q8IVL0	Q8N6Q3	0	146	635
P08833	Q9P2K8	0	646	788
P09917	Q9Y2S7	0	566	627
P01241	Q9H3D4	0	120	125
Q9P2R7	Q92993	0	389	755
Q9NZJ5	P21554	0	493	631
P05112	O14654	0	391	594
Q8N165	Q9BVK6	0	643	751
P01344	P10253	0	344	787
O15350	P43004	0	789	796
Q14934	P08603	0	75	815
P00488	P14324	0	216	596
P51671	P50570	0	34	127
Q92793	P42262	0	480	624
Q92769	P11279	0	683	760
P18054	O94779	0	144	521
P02545	P22735	0	42	63
Q9BZR6	P11712	0	168	666
P04054	Q96BI3	0	609	689
P08172	A4D1B5	0	160	209
P08047	O95477	0	583	688
Q92673	P14859	0	11	539
Q8TCT9	O00418	0	185	659
O95140	P20339	0	639	744
Q13310	P14778	0	546	791
Q99707	P20700	0	270	400
Q13133	P42336	0	603	695
P18031	P16671	0	19	397
P11511	P14416	0	214	334
Q9NQW7	Q5FWF5	0	151	465
P50406	P01160	0	714	795
P07741	Q99726	0	550	641
P50406	P01023	0	714	781
P51811	Q92870	0	650	819
P05091	P15018	0	299	582
Q13526	A5A3E0	0	472	537
Q13093	P11021	0	735	812
P10997	Q92870	0	446	819
Q9NRX1	Q13829	0	533	818
Q12933	Q8N165	0	41	643
Q6UXS9	O95185	0	612	694
P08842	P16220	0	48	468
P21796	P23219	0	401	442
Q8N6Q3	P01160	0	635	795
P14672	P39905	0	374	613
Q9UKX3	P00450	0	585	607
Q9BXS0	P58004	0	197	653
Q9BXM7	Q08345	0	218	456
P11597	O00712	0	530	584
Q13153	P12644	0	102	205
P17927	O76074	0	324	395
Q13753	P15529	0	700	802
Q14938	Q9NPG2	0	452	556
P08047	Q96QK1	0	583	801
P62753	O60858	0	18	396
Q9UEF7	P42345	0	621	720
P14859	P08247	0	539	677
P20674	P25942	0	429	561
Q02218	Q99572	0	398	407
P63098	Q9NX95	0	448	494
P08247	Q16698	0	677	778
Q96HU1	Q04760	0	685	718
P10145	P02511	0	482	555
P56524	P30533	0	504	590
Q9P2R7	Q92870	0	389	819
P01275	Q9UQ07	0	222	353
Q9H9B1	Q13326	0	410	750
P43681	Q13829	0	719	818
Q9NPG2	O43184	0	556	758
Q9Y5Z0	P05230	0	272	572
Q08752	P01375	0	416	692
P05164	P09488	0	629	658
Q08752	P28335	0	416	793
Q8WW43	Q07866	0	620	804
Q9UPX8	P25774	0	61	131
P36544	Q00059	0	93	524
Q8IVL6	O75553	0	33	445
O60858	P05019	0	396	505
Q8IWL8	P01375	0	523	692
Q96JB1	P29475	0	286	302
P00450	Q13315	0	607	726
P63104	P08247	0	295	677
Q9UQ35	P10644	0	432	636
O00206	Q8IVL0	0	143	146
P20783	P43004	0	202	796
Q6X4U4	P29475	0	186	302
P22301	Q16539	0	449	759
Q8WY21	Q9ULK4	0	415	799
Q92945	P48681	0	687	733
Q13093	Q05586	0	735	768
Q02297	Q99523	0	203	647
O43426	P00749	0	161	388
Q6X4U4	P02511	0	186	555
P28845	Q13501	0	520	675
P22001	P63098	0	408	448
O94907	P78362	0	132	531
P35869	P51681	0	27	519
O43426	P48681	0	161	733
P11511	P37231	0	214	259
Q9UIK4	P18433	0	600	626
P10147	O00213	0	83	729
Q9P2R7	P34998	0	389	703
Q9BT17	Q9UMX0	0	76	403
P35520	Q86WG3	0	82	275
P16035	P09488	0	630	658
Q9UNQ0	P04275	0	267	420
P41231	Q96CV9	0	501	774
P05362	P25490	0	230	506
P57723	P49768	0	762	798
O76074	P14859	0	395	539
A4D1B5	Q9NX09	0	209	255
P09622	P28335	0	776	793
P19838	Q9UQ26	0	492	536
P19793	Q9Y6M5	0	323	790
Q53HV7	P35670	0	155	706
O14556	P30988	0	45	701
P18146	P51606	0	256	266
Q8N427	Q03135	0	28	717
P37231	P48681	0	259	733
P22607	P11712	0	597	666
O14939	O00418	0	430	659
Q9Y287	O00418	0	510	659
Q8IVL6	P41222	0	33	721
Q12879	Q07666	0	707	746
Q01094	Q9P2K8	0	617	788
Q99572	Q13133	0	407	603
P55058	P98155	0	121	227
Q6UB35	Q8TDB8	0	26	724
P26599	Q05586	0	742	768
Q9Y5Z0	P50222	0	272	437
P13501	P12004	0	680	814
P22303	Q8N165	0	451	643
Q96LZ7	P42336	0	404	695
P17936	P49716	0	86	491
P22001	P36507	0	408	769
P16870	Q9BTE1	0	810	813
P02741	P17302	0	576	765
P25445	P11712	0	438	666
P13945	P10644	0	569	636
P27361	Q03519	0	180	433
P01583	Q9UQF2	0	573	678
P21917	P29459	0	673	761
P45983	P62760	0	375	614
Q9UQC2	P04054	0	245	609
P00749	Q13148	0	388	691
P37198	P01583	0	385	573
P01275	P55210	0	222	513
P34932	P23560	0	625	662
Q92185	P22301	0	188	449
P01241	Q9BZR6	0	120	168
P11597	Q9UJY5	0	530	606
Q96JS3	Q9NX09	0	142	255
P22001	Q8NBJ4	0	408	547
Q14934	P48681	0	75	733
O76070	P35610	0	394	458
P41235	P41222	0	503	721
O43583	P32780	0	526	586
Q12800	P14672	0	174	374
P02461	Q99726	0	421	641
P06850	P17676	0	31	783
Q13427	Q9Y3P8	0	208	608
P08138	P02741	0	346	576
Q06455	P04275	0	198	420
Q05639	P00738	0	274	710
O00468	Q6ZSZ6	0	542	560
O76074	Q01113	0	395	543
P04054	P08247	0	609	677
P01138	P08133	0	308	349
P23443	P10997	0	379	446
O14556	P28799	0	45	206
P01024	P35638	0	780	805
P39905	P08247	0	613	677
P25090	Q13148	0	179	691
P24593	Q9NPG2	0	453	556
P29475	P15018	0	302	582
Q6NXT4	Q9BXM7	0	184	218
Q6UXS9	P29459	0	612	761
Q8WY21	Q8IWL8	0	415	523
P42261	Q07866	0	623	804
P18848	O95140	0	411	639
Q9UQF2	Q9P2K8	0	678	788
Q01959	Q5FWF5	0	427	465
P29459	Q96QK1	0	761	801
P43235	P30711	0	716	728
P22607	Q9NZT1	0	597	610
Q7LC44	Q9NPG2	0	100	556
O75469	P30988	0	226	701
Q86UG4	Q9C000	0	271	282
Q96QC0	Q9NZT1	0	201	610
Q6UB35	P06703	0	26	250
P05231	Q9NZJ5	0	51	493
Q99726	P22415	0	641	708
Q15485	P10635	0	292	587
Q96FF9	P01584	0	134	574
Q05639	P51811	0	274	650
P29459	P12004	0	761	814
O15118	Q9ULV3	0	176	232
Q16552	P63165	0	200	577
P09038	Q8IZY2	0	347	696
Q6P1J6	P68133	0	16	329
Q8WY21	P14174	0	415	462
Q14195	Q92769	0	670	683
P16157	P54868	0	164	262
P21709	Q92870	0	784	819
Q8IUH3	Q99523	0	565	647
P06730	Q9NUM4	0	369	371
P30519	Q9ULZ3	0	263	656
P61086	P08247	0	116	677
P20333	Q9P2K8	0	739	788
P00738	Q07666	0	710	746
P05091	P28223	0	299	313
P28340	Q9UKX3	0	580	585
Q6X4U4	Q14457	0	186	725
Q8IXJ6	P04278	0	195	423
P16035	P35670	0	630	706
P08697	P42345	0	595	720
Q03181	P23945	0	679	705
P48736	P14780	0	233	516
P07741	Q6UXS9	0	550	612
P98155	Q05639	0	227	274
O60858	P09917	0	396	566
Q9UQB3	Q8IX18	0	1	220
P08582	P22415	0	242	708
P35858	Q9Y2S7	0	514	627
Q2M3D2	P40763	0	109	190
Q9P2K8	O15350	0	788	789
O60502	P36551	0	204	330
O76070	Q8IZY2	0	394	696
P14136	Q01094	0	485	617
P06681	Q86TM6	0	101	770
Q2M3D2	O00206	0	109	143
Q9Y286	Q13555	0	532	797
P10635	P10253	0	587	787
P02753	Q08752	0	335	416
P49815	P02741	0	285	576
Q9ULZ3	P34998	0	656	703
P36551	P51811	0	330	650
P02787	Q15392	0	654	655
Q9Y5K2	P49815	0	92	285
Q9UQM7	P13945	0	114	569
P60568	Q99996	0	225	598
P05093	P41231	0	297	501
Q8N427	P40763	0	28	190
Q01113	P36507	0	543	769
P08571	P36956	0	12	320
P17936	P35610	0	86	458
P09172	Q01113	0	387	543
P02741	P57723	0	576	762
P48730	P03956	0	228	461
Q9UQ35	P21917	0	432	673
Q8NA03	Q99784	0	20	478
P23443	Q96HU1	0	379	685
P35354	Q92945	0	224	687
P36544	P55058	0	93	121
P04150	P05155	0	486	508
P11245	P16220	0	68	468
O15061	Q14195	0	252	670
